name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
chameneosredux,go,1,60000,1167,0.211,0,0,86% 88% 67% 17%,0.078
chameneosredux,go,1,600000,1167,2.663,1532,0,99% 99% 100% 53%,0.769
chameneosredux,go,1,6000000,1167,21.330,1536,0,99% 91% 67% 99%,6.000
chameneosredux,mri,1,60000,923,0.000,0,-2,%,0.000
chameneosredux,mri,1,600000,923,0.000,0,-2,%,0.000
chameneosredux,mri,1,6000000,923,0.000,0,-2,%,0.000
chameneosredux,racket,1,60000,805,4.979,99884,0,0% 1% 100% 2%,4.982
chameneosredux,racket,1,600000,805,47.249,107680,0,100% 1% 1% 0%,47.255
chameneosredux,racket,1,6000000,805,467.264,114068,0,0% 24% 77% 0%,467.325
chameneosredux,gpp,1,60000,2454,0.168,0,0,60% 80% 80% 100%,0.052
chameneosredux,gpp,1,600000,2454,1.858,3772,0,94% 96% 90% 88%,0.512
chameneosredux,gpp,1,6000000,2454,18.348,4072,0,97% 97% 94% 93%,4.837
chameneosredux,java,3,60000,1267,2.238,42356,0,78% 81% 78% 68%,0.737
chameneosredux,java,3,600000,1267,4.945,67192,0,68% 87% 85% 89%,1.507
chameneosredux,java,3,6000000,1267,27.164,79848,0,96% 87% 82% 74%,8.028
chameneosredux,erlang,1,60000,734,1.712,23356,0,71% 72% 48% 18%,0.849
chameneosredux,erlang,1,600000,734,14.720,22296,0,61% 80% 29% 49%,6.820
chameneosredux,erlang,1,6000000,734,131.188,28668,0,62% 60% 51% 53%,58.902
chameneosredux,go,2,60000,1408,0.285,0,0,100% 89% 89% 56%,0.084
chameneosredux,go,2,600000,1408,2.715,1532,0,93% 99% 67% 100%,0.764
chameneosredux,go,2,6000000,1408,27.606,1540,0,99% 67% 99% 99%,7.622
chameneosredux,gcc,5,60000,2868,0.031,0,0,%,0.000
chameneosredux,gcc,5,600000,2868,0.269,0,0,100% 100% 100% 88%,0.074
chameneosredux,gcc,5,6000000,2868,2.384,980,0,100% 97% 98% 100%,0.606
chameneosredux,jruby,1,60000,934,14.113,278032,0,69% 78% 84% 73%,4.692
chameneosredux,jruby,1,600000,934,23.441,525928,0,68% 72% 74% 74%,8.255
chameneosredux,jruby,1,6000000,934,96.385,771536,0,58% 59% 68% 69%,38.375
chameneosredux,hipe,1,60000,734,1.641,20976,0,70% 48% 18% 83%,0.782
chameneosredux,hipe,1,600000,734,14.449,22036,0,56% 59% 60% 57%,6.335
chameneosredux,hipe,1,6000000,734,143.410,23332,0,62% 62% 55% 54%,62.300
chameneosredux,java,1,60000,1770,0.942,35600,0,50% 44% 66% 71%,0.417
chameneosredux,java,1,600000,1770,1.624,48036,0,44% 59% 29% 61%,0.844
chameneosredux,java,1,6000000,1770,12.304,58808,0,40% 32% 38% 42%,7.982
chameneosredux,ghc,4,60000,997,0.125,0,0,75% 78% 13% 0%,0.076
chameneosredux,ghc,4,600000,997,1.252,6004,0,97% 97% 6% 2%,0.636
chameneosredux,ghc,4,6000000,997,12.067,6100,0,97% 100% 3% 0%,6.106
chameneosredux,vw,2,60000,2552,0.648,54024,0,99% 0% 1% 29%,0.809
chameneosredux,vw,2,600000,2552,4.652,56844,0,0% 100% 1% 0%,4.659
chameneosredux,vw,2,6000000,2552,44.520,56572,0,1% 0% 100% 0%,44.568
chameneosredux,chapel,1,60000,1199,0.208,0,0,86% 67% 67% 83%,0.066
chameneosredux,chapel,1,600000,1199,2.123,4004,0,98% 96% 95% 96%,0.555
chameneosredux,chapel,1,6000000,1199,16.540,3916,0,100% 99% 100% 100%,4.174
chameneosredux,ocaml,1,60000,1293,2.648,5092,0,63% 16% 13% 63%,1.665
chameneosredux,ocaml,1,600000,1293,28.622,5092,0,47% 32% 31% 47%,17.444
chameneosredux,ocaml,1,6000000,1293,279.535,5192,0,41% 39% 37% 42%,169.424
chameneosredux,rust,2,60000,2890,0.013,0,0,50% 0% 100% 0%,0.011
chameneosredux,rust,2,600000,2890,0.659,0,0,94% 89% 89% 100%,0.182
chameneosredux,rust,2,6000000,2890,6.989,2148,0,98% 97% 98% 98%,1.804
chameneosredux,gcc,2,60000,1667,0.360,0,0,50% 92% 83% 90%,0.120
chameneosredux,gcc,2,600000,1667,2.353,1032,0,38% 70% 66% 95%,0.904
chameneosredux,gcc,2,6000000,1667,21.226,1076,0,69% 35% 88% 71%,8.243
chameneosredux,gpp,2,60000,2020,0.133,0,0,100% 83% 67% 100%,0.041
chameneosredux,gpp,2,600000,2020,1.255,720,0,97% 53% 100% 100%,0.366
chameneosredux,gpp,2,6000000,2020,12.914,2048,0,100% 100% 100% 55%,3.665
chameneosredux,gnat,2,60000,6027,0.000,0,-11,%,0.000
chameneosredux,gnat,2,600000,6027,0.000,0,-11,%,0.000
chameneosredux,gnat,2,6000000,6027,0.000,0,-11,%,0.000
chameneosredux,ghc,1,60000,998,0.080,0,0,67% 80% 14% 0%,0.057
chameneosredux,ghc,1,600000,998,0.936,6216,0,79% 98% 4% 8%,0.526
chameneosredux,ghc,1,6000000,998,8.931,6216,0,79% 100% 2% 1%,4.987
fannkuchredux,csharpcore,2,10,564,0.397,792,0,90% 5% 3% 2%,0.398
fannkuchredux,csharpcore,2,11,564,3.874,31196,0,100% 1% 1% 0%,3.876
fannkuchredux,csharpcore,2,12,564,52.761,31172,0,100% 0% 1% 0%,52.772
fannkuchredux,go,1,10,900,0.350,0,0,80% 80% 90% 82%,0.109
fannkuchredux,go,1,11,900,4.257,1532,0,98% 98% 98% 99%,1.085
fannkuchredux,go,1,12,900,58.647,1540,0,100% 100% 99% 100%,14.721
fannkuchredux,node,1,10,471,0.696,30924,0,4% 0% 1% 100%,0.697
fannkuchredux,node,1,11,471,9.686,30712,0,1% 1% 100% 2%,9.690
fannkuchredux,node,1,12,471,109.120,31028,0,100% 0% 0% 0%,109.141
fannkuchredux,gcc,3,10,567,0.270,900,0,27% 96% 12% 25%,0.272
fannkuchredux,gcc,3,11,567,3.428,852,0,10% 100% 4% 11%,3.431
fannkuchredux,gcc,3,12,567,47.869,896,0,0% 0% 1% 100%,47.879
fannkuchredux,fsharpcore,3,10,945,0.766,788,0,39% 38% 39% 95%,0.372
fannkuchredux,fsharpcore,3,11,945,6.680,36468,0,87% 96% 90% 86%,1.869
fannkuchredux,fsharpcore,3,12,945,87.195,37096,0,94% 86% 83% 99%,24.164
fannkuchredux,node,4,10,473,0.656,30660,0,2% 0% 0% 100%,0.657
fannkuchredux,node,4,11,473,6.526,30712,0,1% 0% 0% 100%,6.529
fannkuchredux,node,4,12,473,89.606,30960,0,0% 100% 0% 1%,89.626
fannkuchredux,erlang,1,10,1038,4.204,22164,0,89% 90% 95% 90%,1.169
fannkuchredux,erlang,1,11,1038,50.528,24820,0,99% 98% 97% 97%,12.964
fannkuchredux,erlang,1,12,1038,684.392,35840,0,99% 100% 96% 98%,174.585
fannkuchredux,fsharpcore,1,10,551,1.589,58708,0,37% 2% 19% 51%,1.486
fannkuchredux,fsharpcore,1,11,551,16.974,62608,0,27% 20% 31% 27%,16.349
fannkuchredux,fsharpcore,1,12,551,227.038,62512,0,24% 30% 27% 24%,218.865
fannkuchredux,ifc,3,10,1158,0.313,0,0,67% 67% 73% 90%,0.107
fannkuchredux,ifc,3,11,1158,3.744,3456,0,97% 97% 97% 100%,0.962
fannkuchredux,ifc,3,12,1158,51.604,10848,0,100% 100% 100% 100%,12.932
fannkuchredux,racket,3,10,1101,1.993,23380,0,83% 85% 72% 87%,0.612
fannkuchredux,racket,3,11,1101,23.788,23416,0,99% 96% 67% 99%,6.601
fannkuchredux,racket,3,12,1101,337.433,23348,0,90% 90% 90% 100%,91.114
fannkuchredux,java,1,10,1282,1.082,1008,0,74% 51% 56% 85%,0.415
fannkuchredux,java,1,11,1282,6.075,31444,0,88% 90% 95% 91%,1.680
fannkuchredux,java,1,12,1282,72.057,31820,0,99% 99% 98% 98%,18.271
fannkuchredux,jruby,2,10,1432,31.220,771884,0,87% 88% 91% 87%,8.851
fannkuchredux,jruby,2,11,1432,131.084,797272,0,94% 96% 94% 96%,34.551
fannkuchredux,jruby,2,12,1432,2060.188,782020,0,96% 98% 100% 91%,536.233
fannkuchredux,hack,3,10,1160,6.655,86820,0,94% 77% 79% 82%,2.014
fannkuchredux,hack,3,11,1160,67.345,86588,0,98% 98% 97% 97%,17.289
fannkuchredux,hack,3,12,1160,894.821,86800,0,100% 99% 99% 99%,226.712
fannkuchredux,python3,4,10,950,13.922,15356,0,89% 91% 98% 84%,3.849
fannkuchredux,python3,4,11,950,161.026,15632,0,91% 99% 94% 94%,42.501
fannkuchredux,python3,4,12,950,2172.633,15528,0,95% 94% 95% 100%,565.965
fannkuchredux,csharpcore,3,10,1096,0.578,756,0,70% 55% 55% 83%,0.225
fannkuchredux,csharpcore,3,11,1096,5.936,31704,0,96% 94% 96% 92%,1.585
fannkuchredux,csharpcore,3,12,1096,78.997,32884,0,98% 100% 100% 98%,20.053
fannkuchredux,gnat,3,10,2113,0.261,0,0,78% 80% 75% 67%,0.090
fannkuchredux,gnat,3,11,2113,3.033,4252,0,96% 98% 94% 93%,0.802
fannkuchredux,gnat,3,12,2113,40.767,4504,0,100% 100% 99% 100%,10.234
fannkuchredux,rust,3,10,1020,0.000,0,-11,%,0.000
fannkuchredux,rust,3,11,1020,0.000,0,-11,%,0.000
fannkuchredux,rust,3,12,1020,0.000,0,-11,%,0.000
fannkuchredux,gcc,4,10,1183,0.152,0,0,100% 12% 13% 38%,0.154
fannkuchredux,gcc,4,11,1183,1.797,796,0,100% 15% 11% 2%,1.799
fannkuchredux,gcc,4,12,1183,22.652,852,0,0% 100% 1% 0%,22.658
fannkuchredux,fsharpcore,4,10,612,0.482,34376,0,98% 0% 2% 4%,0.483
fannkuchredux,fsharpcore,4,11,612,4.970,34528,0,1% 0% 0% 99%,4.973
fannkuchredux,fsharpcore,4,12,612,68.859,34816,0,100% 0% 1% 0%,68.872
fannkuchredux,mri,1,10,384,101.518,4668,0,12% 12% 77% 0%,101.549
fannkuchredux,mri,1,11,384,1376.228,4688,0,0% 11% 90% 0%,1376.622
fannkuchredux,mri,1,12,384,20148.458,4648,0,21% 45% 13% 22%,20154.110
fannkuchredux,mri,2,10,1432,0.000,0,-2,100% 0% 0% 50%,0.009
fannkuchredux,mri,2,11,1432,0.000,0,-2,100% 0% 0% 50%,0.009
fannkuchredux,mri,2,12,1432,0.000,0,-2,100% 0% 0% 50%,0.009
fannkuchredux,csharpcore,4,10,1172,0.550,784,0,100% 52% 50% 59%,0.217
fannkuchredux,csharpcore,4,11,1172,5.642,32200,0,93% 93% 93% 97%,1.528
fannkuchredux,csharpcore,4,12,1172,74.982,33008,0,99% 99% 99% 100%,18.947
fannkuchredux,ghc,6,10,1113,0.378,0,0,91% 80% 91% 75%,0.116
fannkuchredux,ghc,6,11,1113,4.748,3236,0,97% 99% 99% 98%,1.226
fannkuchredux,ghc,6,12,1113,60.919,3280,0,99% 98% 100% 100%,15.406
fannkuchredux,sbcl,2,10,517,0.586,18344,0,0% 2% 0% 100%,0.588
fannkuchredux,sbcl,2,11,517,7.113,18344,0,4% 1% 0% 97%,7.116
fannkuchredux,sbcl,2,12,517,94.877,18344,0,67% 1% 0% 34%,94.894
fannkuchredux,gpp,5,10,980,0.277,0,0,100% 88% 100% 88%,0.074
fannkuchredux,gpp,5,11,980,3.211,2008,0,95% 95% 93% 100%,0.846
fannkuchredux,gpp,5,12,980,41.896,2044,0,100% 96% 100% 100%,10.610
fannkuchredux,sbcl,4,10,1527,0.433,0,0,60% 63% 56% 100%,0.157
fannkuchredux,sbcl,4,11,1527,4.751,32288,0,87% 96% 96% 97%,1.279
fannkuchredux,sbcl,4,12,1527,65.549,33672,0,100% 98% 91% 99%,16.903
fannkuchredux,gpp,7,10,1150,0.174,0,0,16% 6% 100% 67%,0.175
fannkuchredux,gpp,7,11,1150,2.001,780,0,2% 0% 4% 100%,2.004
fannkuchredux,gpp,7,12,1150,25.354,852,0,0% 1% 0% 100%,25.360
fannkuchredux,gpp,3,10,593,0.422,892,0,0% 2% 5% 100%,0.424
fannkuchredux,gpp,3,11,593,5.084,812,0,0% 0% 2% 100%,5.086
fannkuchredux,gpp,3,12,593,68.228,900,0,0% 0% 0% 100%,68.241
fannkuchredux,java,3,10,1257,0.799,31596,0,25% 9% 11% 82%,0.648
fannkuchredux,java,3,11,1257,5.536,31448,0,3% 3% 2% 96%,5.354
fannkuchredux,java,3,12,1257,70.822,31804,0,1% 1% 1% 100%,70.629
fannkuchredux,php,1,10,482,7.853,9072,0,0% 1% 100% 1%,7.906
fannkuchredux,php,1,11,482,98.052,9144,0,13% 0% 0% 87%,98.072
fannkuchredux,php,1,12,482,1401.863,9360,0,1% 0% 0% 100%,1402.134
fannkuchredux,csharpcore,1,10,520,0.540,30964,0,0% 2% 100% 0%,0.541
fannkuchredux,csharpcore,1,11,520,5.779,31356,0,0% 1% 0% 100%,5.781
fannkuchredux,csharpcore,1,12,520,79.433,31700,0,100% 0% 1% 0%,79.447
fannkuchredux,php,3,10,1160,5.181,34652,0,97% 94% 93% 94%,1.392
fannkuchredux,php,3,11,1160,64.968,34680,0,99% 100% 99% 100%,16.316
fannkuchredux,php,3,12,1160,929.489,34748,0,100% 99% 100% 99%,233.570
fannkuchredux,java,2,10,514,0.803,31716,0,6% 19% 93% 6%,0.662
fannkuchredux,java,2,11,514,6.646,31992,0,2% 100% 1% 1%,6.502
fannkuchredux,java,2,12,514,76.665,32176,0,25% 0% 0% 75%,76.525
fannkuchredux,perl,3,10,427,11.393,3840,0,0% 100% 1% 1%,11.396
fannkuchredux,perl,3,11,427,134.036,3748,0,0% 100% 2% 1%,134.063
fannkuchredux,perl,3,12,427,1788.099,3756,0,13% 41% 1% 46%,1788.455
fannkuchredux,racket,2,10,908,1.831,23192,0,1% 100% 1% 1%,1.833
fannkuchredux,racket,2,11,908,21.957,23300,0,0% 27% 75% 0%,21.958
fannkuchredux,racket,2,12,908,292.865,23304,0,0% 1% 1% 100%,292.791
fannkuchredux,ocaml,3,10,1017,0.008,0,0,92% 100% 93% 92%,0.124
fannkuchredux,ocaml,3,11,1017,0.008,30516,0,99% 100% 99% 100%,1.218
fannkuchredux,ocaml,3,12,1017,0.008,30620,0,100% 100% 100% 100%,16.123
fannkuchredux,csharpcore,5,10,1049,0.437,0,0,42% 68% 74% 45%,0.193
fannkuchredux,csharpcore,5,11,1049,4.089,32076,0,88% 91% 95% 88%,1.131
fannkuchredux,csharpcore,5,12,1049,55.766,32724,0,97% 92% 98% 99%,14.444
fannkuchredux,fpascal,1,10,1050,0.417,0,0,91% 90% 92% 91%,0.114
fannkuchredux,fpascal,1,11,1050,5.200,1960,0,98% 99% 96% 96%,1.346
fannkuchredux,fpascal,1,12,1050,71.353,1984,0,100% 100% 100% 100%,17.899
fannkuchredux,chapel,1,10,728,0.301,0,0,89% 89% 88% 67%,0.093
fannkuchredux,chapel,1,11,728,3.326,3856,0,99% 97% 98% 99%,0.858
fannkuchredux,chapel,1,12,728,44.584,4000,0,100% 99% 100% 100%,11.216
fannkuchredux,gpp,1,10,1059,0.333,0,0,100% 89% 100% 90%,0.090
fannkuchredux,gpp,1,11,1059,4.134,1932,0,92% 92% 98% 86%,1.155
fannkuchredux,gpp,1,12,1059,55.837,2020,0,99% 95% 99% 100%,14.246
fannkuchredux,sbcl,3,10,826,0.484,31072,0,0% 9% 100% 2%,0.486
fannkuchredux,sbcl,3,11,826,5.436,32092,0,8% 74% 28% 1%,5.439
fannkuchredux,sbcl,3,12,826,75.500,33632,0,0% 1% 100% 0%,75.519
fannkuchredux,go,2,10,896,0.380,0,0,63% 67% 62% 64%,0.147
fannkuchredux,go,2,11,896,4.289,4216,0,98% 99% 98% 97%,1.095
fannkuchredux,go,2,12,896,59.533,10788,0,100% 100% 100% 100%,14.938
fannkuchredux,php,2,10,441,4.909,9240,0,8% 100% 4% 3%,5.434
fannkuchredux,php,2,11,441,66.070,9036,0,0% 0% 1% 100%,66.085
fannkuchredux,php,2,12,441,907.745,8892,0,0% 92% 9% 0%,907.922
fannkuchredux,gcc,5,10,910,0.232,0,0,60% 90% 90% 60%,0.098
fannkuchredux,gcc,5,11,910,2.657,972,0,69% 68% 97% 65%,1.033
fannkuchredux,gcc,5,12,910,34.221,980,0,100% 97% 100% 100%,8.659
fannkuchredux,gpp,2,10,1440,0.295,0,0,78% 80% 89% 78%,0.088
fannkuchredux,gpp,2,11,1440,3.683,2056,0,94% 97% 100% 97%,0.960
fannkuchredux,gpp,2,12,1440,50.959,2252,0,100% 100% 99% 94%,13.017
fannkuchredux,python3,6,10,385,13.785,10080,0,0% 100% 1% 0%,13.790
fannkuchredux,python3,6,11,385,168.118,9920,0,74% 27% 1% 1%,168.163
fannkuchredux,python3,6,12,385,2402.521,10008,0,0% 54% 47% 1%,2403.110
fannkuchredux,ocaml,1,10,524,0.626,1544,0,0% 3% 100% 0%,0.627
fannkuchredux,ocaml,1,11,524,7.582,1864,0,6% 0% 1% 95%,7.585
fannkuchredux,ocaml,1,12,524,99.924,1836,0,0% 99% 2% 0%,99.942
fannkuchredux,hipe,1,10,1038,2.450,21084,0,78% 94% 86% 87%,0.720
fannkuchredux,hipe,1,11,1038,28.728,21268,0,97% 99% 98% 99%,7.359
fannkuchredux,hipe,1,12,1038,398.396,20880,0,97% 94% 100% 99%,103.248
fannkuchredux,fsharpcore,2,10,548,0.663,34708,0,0% 99% 5% 0%,0.665
fannkuchredux,fsharpcore,2,11,548,6.380,35180,0,100% 0% 0% 0%,6.382
fannkuchredux,fsharpcore,2,12,548,85.457,35400,0,0% 24% 77% 0%,85.477
fannkuchredux,ghc,4,10,665,0.493,1448,0,11% 14% 97% 14%,0.375
fannkuchredux,ghc,4,11,665,16.805,4108,0,93% 100% 93% 91%,4.465
fannkuchredux,ghc,4,12,665,239.537,3932,0,99% 100% 100% 99%,60.185
fannkuchredux,gcc,2,10,1557,0.382,0,0,100% 64% 67% 87%,0.153
fannkuchredux,gcc,2,11,1557,4.536,992,0,72% 99% 77% 77%,1.513
fannkuchredux,gcc,2,12,1557,60.645,948,0,96% 99% 97% 100%,15.501
fannkuchredux,ghc,3,10,1159,0.000,0,-11,%,0.000
fannkuchredux,ghc,3,11,1159,0.000,0,-11,%,0.000
fannkuchredux,ghc,3,12,1159,0.000,0,-11,%,0.000
fannkuchredux,swift,3,10,1102,0.253,0,0,86% 100% 83% 100%,0.072
fannkuchredux,swift,3,11,1102,2.987,7792,0,99% 100% 96% 99%,0.764
fannkuchredux,swift,3,12,1102,40.207,7996,0,99% 100% 100% 100%,10.109
fannkuchredux,vw,1,10,927,4.336,54612,0,0% 0% 1% 100%,4.341
fannkuchredux,vw,1,11,927,50.752,55544,0,66% 4% 4% 42%,50.785
fannkuchredux,vw,1,12,927,694.064,53736,0,1% 100% 1% 1%,694.426
fannkuchredux,fsharpcore,7,10,953,0.557,784,0,38% 41% 89% 37%,0.283
fannkuchredux,fsharpcore,7,11,953,4.969,36492,0,92% 87% 89% 89%,1.406
fannkuchredux,fsharpcore,7,12,953,64.800,36904,0,100% 98% 97% 95%,16.647
fannkuchredux,dart,2,10,495,0.664,44040,0,13% 10% 83% 3%,0.635
fannkuchredux,dart,2,11,495,6.402,43928,0,1% 2% 99% 3%,6.350
fannkuchredux,dart,2,12,495,91.766,44168,0,45% 48% 8% 0%,91.291
fannkuchredux,jruby,1,10,384,17.915,482880,0,86% 33% 37% 47%,8.873
fannkuchredux,jruby,1,11,384,70.466,775948,0,65% 42% 8% 6%,59.299
fannkuchredux,jruby,1,12,384,838.960,799468,0,25% 51% 13% 14%,825.187
fannkuchredux,hack,2,10,440,5.025,86232,0,0% 4% 100% 0%,5.042
fannkuchredux,hack,2,11,440,60.309,86264,0,100% 1% 1% 0%,60.340
fannkuchredux,hack,2,12,440,891.474,86260,0,3% 87% 1% 11%,891.673
fannkuchredux,sbcl,5,10,681,0.403,8,0,100% 5% 0% 5%,0.406
fannkuchredux,sbcl,5,11,681,4.106,44188,0,1% 2% 100% 1%,4.109
fannkuchredux,sbcl,5,12,681,55.890,46576,0,0% 9% 92% 0%,55.906
fannkuchredux,yarv,1,10,384,10.446,8676,0,12% 89% 0% 0%,10.457
fannkuchredux,yarv,1,11,384,137.628,8684,0,0% 1% 0% 100%,137.666
fannkuchredux,yarv,1,12,384,1978.585,8828,0,1% 64% 36% 0%,1979.046
fannkuchredux,ghc,5,10,842,0.000,0,-11,%,0.000
fannkuchredux,ghc,5,11,842,0.000,0,-11,%,0.000
fannkuchredux,ghc,5,12,842,0.000,0,-11,%,0.000
fannkuchredux,csharpcore,6,10,1068,0.444,0,0,47% 74% 53% 60%,0.192
fannkuchredux,csharpcore,6,11,1068,4.301,32664,0,96% 95% 91% 91%,1.154
fannkuchredux,csharpcore,6,12,1068,57.810,32708,0,100% 100% 99% 99%,14.532
fannkuchredux,gpp,4,10,1439,0.293,0,0,89% 89% 78% 75%,0.087
fannkuchredux,gpp,4,11,1439,3.674,2132,0,99% 96% 91% 96%,0.969
fannkuchredux,gpp,4,12,1439,50.853,2176,0,99% 100% 100% 94%,12.985
fannkuchredux,fsharpcore,8,10,949,0.584,796,0,41% 85% 39% 38%,0.315
fannkuchredux,fsharpcore,8,11,949,5.122,36136,0,90% 90% 85% 96%,1.436
fannkuchredux,fsharpcore,8,12,949,65.091,36616,0,99% 95% 98% 99%,16.706
fannkuchredux,ghc,2,10,808,0.000,0,-11,%,0.000
fannkuchredux,ghc,2,11,808,0.000,0,-11,%,0.000
fannkuchredux,ghc,2,12,808,0.000,0,-11,%,0.000
fannkuchredux,ocaml,4,10,1004,0.008,0,0,91% 100% 91% 100%,0.109
fannkuchredux,ocaml,4,11,1004,0.008,18960,0,100% 99% 99% 99%,1.242
fannkuchredux,ocaml,4,12,1004,0.008,19304,0,100% 100% 100% 100%,16.530
fannkuchredux,hack,1,10,532,12.816,86036,0,0% 1% 100% 0%,12.835
fannkuchredux,hack,1,11,532,164.761,86224,0,0% 4% 97% 1%,164.817
fannkuchredux,hack,1,12,532,2347.891,86416,0,8% 30% 1% 63%,2348.381
fannkuchredux,ghc,1,10,559,4.280,5980,0,19% 2% 99% 19%,3.086
fannkuchredux,ghc,1,11,559,41.633,5924,0,61% 16% 38% 9%,34.146
fannkuchredux,ghc,1,12,559,639.124,6180,0,28% 37% 22% 44%,492.576
fannkuchredux,rust,2,10,1191,0.289,0,0,89% 80% 78% 80%,0.088
fannkuchredux,rust,2,11,1191,3.444,1652,0,99% 100% 94% 98%,0.891
fannkuchredux,rust,2,12,1191,47.315,1832,0,99% 100% 95% 99%,12.069
fannkuchredux,typescript,1,10,445,0.980,31248,0,0% 100% 3% 0%,0.981
fannkuchredux,typescript,1,11,445,11.004,30924,0,100% 0% 1% 0%,11.007
fannkuchredux,typescript,1,12,445,147.207,31044,0,100% 0% 1% 0%,147.231
fannkuchredux,racket,1,10,649,1.925,23376,0,0% 100% 2% 0%,1.927
fannkuchredux,racket,1,11,649,22.197,23348,0,1% 0% 100% 0%,22.198
fannkuchredux,racket,1,12,649,304.302,23284,0,0% 39% 62% 0%,304.288
fannkuchredux,ocaml,2,10,473,0.524,1588,0,100% 0% 0% 2%,0.526
fannkuchredux,ocaml,2,11,473,6.384,1668,0,0% 100% 1% 0%,6.387
fannkuchredux,ocaml,2,12,473,85.473,1856,0,0% 1% 0% 100%,85.488
fannkuchredux,gcc,1,10,508,0.422,688,0,100% 0% 0% 5%,0.423
fannkuchredux,gcc,1,11,508,5.304,796,0,0% 6% 5% 100%,5.306
fannkuchredux,gcc,1,12,508,72.300,812,0,100% 0% 1% 0%,72.314
fannkuchredux,yarv,2,10,1432,14.909,30300,0,100% 90% 89% 98%,3.967
fannkuchredux,yarv,2,11,1432,185.637,32104,0,99% 90% 98% 99%,48.003
fannkuchredux,yarv,2,12,1432,2613.659,30416,0,98% 100% 100% 92%,671.166
fannkuchredux,fsharpcore,5,10,912,0.688,752,0,53% 35% 74% 38%,0.348
fannkuchredux,fsharpcore,5,11,912,5.827,36564,0,85% 91% 96% 85%,1.640
fannkuchredux,fsharpcore,5,12,912,76.229,36856,0,99% 100% 99% 99%,19.355
fannkuchredux,fsharpcore,6,10,1025,0.548,800,0,86% 44% 37% 43%,0.280
fannkuchredux,fsharpcore,6,11,1025,5.348,35224,0,95% 90% 90% 95%,1.459
fannkuchredux,fsharpcore,6,12,1025,71.318,35916,0,99% 98% 95% 98%,18.290
fannkuchredux,swift,1,10,451,0.359,1388,0,3% 5% 3% 100%,0.361
fannkuchredux,swift,1,11,451,4.381,4424,0,1% 100% 1% 2%,4.384
fannkuchredux,swift,1,12,451,58.750,4568,0,82% 19% 0% 0%,58.764
fannkuchredux,ifc,1,10,599,0.416,1412,0,0% 100% 0% 2%,0.418
fannkuchredux,ifc,1,11,599,5.180,1408,0,1% 100% 2% 1%,5.183
fannkuchredux,ifc,1,12,599,69.413,1412,0,0% 1% 100% 0%,69.430
fannkuchredux,perl,1,10,457,14.811,3852,0,0% 9% 92% 0%,14.823
fannkuchredux,perl,1,11,457,179.407,3736,0,0% 62% 39% 0%,179.446
fannkuchredux,perl,1,12,457,2378.727,3796,0,8% 1% 0% 92%,2379.217
fannkuchredux,perl,2,10,570,14.004,10068,0,98% 99% 99% 97%,3.579
fannkuchredux,perl,2,11,570,166.247,10668,0,100% 99% 99% 100%,41.781
fannkuchredux,perl,2,12,570,2198.553,11260,0,96% 99% 95% 97%,570.206
fannkuchredux,lua,1,10,462,7.657,1484,0,0% 59% 42% 0%,7.715
fannkuchredux,lua,1,11,462,94.444,1428,0,0% 100% 1% 0%,94.463
fannkuchredux,lua,1,12,462,1383.687,1460,0,0% 100% 1% 0%,1383.932
fannkuchredux,typescript,2,10,454,0.934,31168,0,0% 1% 99% 1%,0.936
fannkuchredux,typescript,2,11,454,10.463,30920,0,100% 1% 1% 0%,10.466
fannkuchredux,typescript,2,12,454,139.506,31248,0,0% 97% 4% 0%,139.532
fasta,swift,1,250000,1527,0.132,0,0,0% 0% 100% 7%,0.133
fasta,swift,1,2500000,1527,1.235,7268,0,2% 99% 0% 1%,1.237
fasta,swift,1,25000000,1527,11.978,7592,0,0% 1% 0% 100%,11.982
fasta,php,2,250000,1050,1.236,9240,0,2% 0% 0% 99%,1.257
fasta,php,2,2500000,1050,11.343,9188,0,0% 100% 1% 1%,11.347
fasta,php,2,25000000,1050,98.902,9332,0,23% 0% 1% 77%,98.924
fasta,java,2,250000,1257,0.555,2096,0,82% 29% 35% 22%,0.335
fasta,java,2,2500000,1257,1.438,36876,0,95% 7% 6% 20%,1.169
fasta,java,2,25000000,1257,8.062,36844,0,11% 91% 2% 1%,7.815
fasta,ghc,1,250000,969,0.134,0,0,15% 0% 92% 8%,0.126
fasta,ghc,1,2500000,969,1.096,4984,0,99% 4% 2% 3%,1.036
fasta,ghc,1,25000000,969,10.088,5164,0,100% 2% 2% 3%,9.555
fasta,rust,2,250000,1906,0.000,0,-11,%,0.000
fasta,rust,2,2500000,1906,0.000,0,-11,%,0.000
fasta,rust,2,25000000,1906,0.000,0,-11,%,0.000
fasta,node,1,250000,809,1.442,52148,0,0% 37% 66% 2%,1.385
fasta,node,1,2500000,809,11.136,134348,0,16% 42% 35% 13%,10.729
fasta,node,1,25000000,809,88.245,797988,0,18% 29% 25% 35%,83.122
fasta,php,3,250000,1062,0.615,9316,0,11% 98% 2% 2%,0.617
fasta,php,3,2500000,1062,6.230,9192,0,0% 44% 57% 1%,6.233
fasta,php,3,25000000,1062,59.105,9412,0,40% 0% 1% 60%,59.118
fasta,fsharpcore,2,250000,1308,0.381,744,0,63% 38% 29% 13%,0.308
fasta,fsharpcore,2,2500000,1308,1.961,86184,0,43% 50% 24% 74%,1.048
